parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,mill_id,crop_type,sowing_date,area_hectares
PARCEL_017,09-01-2026,0.207,34.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_007,05-03-2026,0.687,31.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,18-05-2026,0.5720000000000001,18.8,1.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_025,28-05-2026,0.6829999999999999,30.8,2.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_008,11-04-2026,0.5870000000000001,26.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,11-05-2026,0.68,22.7,0.0,NA,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_001,19-02-2026,0.265,32.0,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_006,22-05-2026,0.591,17.4,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_016,04-03-2026,0.705,30.8,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_009,17-01-2026,0.228,30.9,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_021,04-04-2026,0.5329999999999999,28.8,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_010,12-01-2026,0.385,31.9,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_007,30-01-2026,0.456,31.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,13-04-2026,0.6509999999999999,26.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,12-01-2026,0.251,30.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,12-05-2026,0.486,33.0,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_020,26-03-2026,0.6679999999999999,27.0,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,10-01-2026,0.251,29.3,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,10-05-2026,0.6509999999999999,23.8,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,07-05-2026,0.635,27.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_024,05-05-2026,0.687,20.5,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,12-02-2026,0.27899999999999997,21.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,24-01-2026,0.273,25.6,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,24-02-2026,0.602,34.7,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,25-05-2026,0.384,21.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_015,21-04-2026,0.474,34.5,11.8,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_023,05-05-2026,0.613,32.7,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_024,26-05-2026,0.48200000000000004,27.6,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,04-02-2026,0.276,29.0,7.1,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,11-02-2026,0.33899999999999997,19.8,5.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_023,03-02-2026,0.386,30.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,20-03-2026,0.35100000000000003,20.3,7.8,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_013,22-02-2026,0.17800000000000002,21.2,1.9,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_015,31-05-2026,0.664,31.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_008,16-03-2026,0.6629999999999999,17.2,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,09-02-2026,0.21100000000000002,33.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_004,10-01-2026,0.29100000000000004,30.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,26-05-2026,0.557,30.5,0.9,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,23-05-2026,0.37,17.2,2.6,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_018,04-05-2026,0.629,34.2,5.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_008,07-04-2026,0.7929999999999999,20.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,14-01-2026,0.265,19.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_025,17-01-2026,0.19,18.3,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_006,12-04-2026,0.667,26.0,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_004,05-05-2026,0.568,19.7,0.0,Error,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,13-02-2026,0.589,26.8,1.2,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,21-03-2026,0.636,17.3,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_023,25-01-2026,0.198,21.2,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_008,01-02-2026,0.488,25.2,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,21-03-2026,0.6970000000000001,20.8,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_005,05-05-2026,0.5720000000000001,31.4,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,31-03-2026,0.62,20.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_022,16-03-2026,0.684,31.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_020,02-02-2026,0.13,19.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_002,30-04-2026,0.478,30.7,0.5,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_017,12-01-2026,0.29,27.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_014,01-01-2026,0.17600000000000002,29.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_011,07-01-2026,0.271,25.9,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_015,22-01-2026,0.171,24.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,14-05-2026,0.629,25.6,0.0,NA,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_020,02-05-2026,0.8390000000000001,23.1,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_001,12-05-2026,0.5760000000000001,26.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,31-05-2026,0.691,19.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,26-04-2026,0.555,31.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_001,25-05-2026,0.475,18.8,3.9,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,16-02-2026,0.13699999999999998,27.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_020,01-04-2026,0.653,30.9,3.5,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,06-01-2026,0.183,24.0,2.4,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,16-04-2026,0.8220000000000001,26.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,09-02-2026,0.111,17.4,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_007,22-02-2026,0.5720000000000001,18.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_016,15-05-2026,0.649,15.6,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,04-02-2026,0.38799999999999996,18.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,31-01-2026,0.174,34.0,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_014,06-03-2026,0.64,31.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_025,07-05-2026,0.795,31.6,0.0,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_008,29-03-2026,0.6,35.1,0.0,NA,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,12-05-2026,0.684,18.3,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_017,24-04-2026,0.674,18.2,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_025,17-05-2026,0.5579999999999999,15.7,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,11-04-2026,0.7290000000000001,24.4,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,16-01-2026,0.20199999999999999,31.4,0.0,Error,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,23-05-2026,0.509,23.8,2.9,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_016,30-03-2026,0.91,30.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_020,04-01-2026,0.195,15.1,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_023,18-02-2026,0.375,25.8,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_015,15-02-2026,0.82,18.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_014,14-05-2026,0.48,19.3,2.2,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_023,23-04-2026,0.701,34.5,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,27-03-2026,0.743,16.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,02-01-2026,0.028999999999999998,27.3,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_012,02-05-2026,0.8079999999999999,18.6,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_019,13-02-2026,0.223,28.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,12-05-2026,0.77,15.9,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,06-04-2026,0.546,35.3,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,06-01-2026,0.171,20.7,3.8,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_023,10-01-2026,0.239,28.2,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,29-05-2026,0.743,24.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_014,16-01-2026,0.21100000000000002,15.9,1.8,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_015,20-04-2026,0.395,34.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_023,03-04-2026,0.807,25.9,0.0,NA,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_001,09-04-2026,0.7,32.5,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_003,10-04-2026,0.551,35.5,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_002,29-03-2026,0.706,33.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_003,12-01-2026,0.209,18.3,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,23-03-2026,0.703,30.8,0.0,Error,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_005,04-03-2026,0.506,35.0,2.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,20-02-2026,0.7659999999999999,30.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,02-01-2026,0.11900000000000001,18.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_015,10-02-2026,0.624,18.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_006,24-05-2026,0.586,27.0,0.0,NA,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,06-04-2026,0.578,17.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_005,16-01-2026,0.17800000000000002,22.4,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,01-02-2026,0.19399999999999998,32.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_017,11-05-2026,0.465,30.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,18-01-2026,0.27899999999999997,23.5,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_017,04-04-2026,0.795,31.2,4.6,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,12-05-2026,0.583,30.8,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,07-01-2026,0.19699999999999998,24.9,2.7,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,03-02-2026,0.327,25.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,28-02-2026,0.812,23.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,08-01-2026,0.309,15.4,7.1,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,14-05-2026,0.736,29.8,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,28-04-2026,0.816,15.6,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_007,16-01-2026,0.23600000000000002,28.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_022,17-02-2026,0.67,21.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,28-05-2026,0.397,33.3,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_018,23-05-2026,0.735,15.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_021,14-05-2026,0.381,30.8,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_021,13-04-2026,0.611,25.5,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_016,22-03-2026,0.8140000000000001,29.5,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_019,15-03-2026,0.775,29.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,07-02-2026,0.171,30.0,7.5,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,08-02-2026,0.23800000000000002,32.5,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,27-05-2026,0.426,16.2,0.8,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,14-01-2026,0.376,19.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,11-03-2026,0.722,17.4,7.2,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,14-05-2026,0.39799999999999996,30.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,25-04-2026,0.654,21.5,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,22-02-2026,0.266,25.4,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_020,16-03-2026,0.27699999999999997,30.8,6.7,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_012,09-04-2026,0.764,16.5,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_025,27-04-2026,0.8690000000000001,18.9,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_011,30-03-2026,0.606,33.2,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_003,04-04-2026,0.624,16.2,3.3,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,12-02-2026,0.215,27.8,4.1,NA,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,08-04-2026,0.574,30.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_007,17-02-2026,0.695,24.0,0.0,NA,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,02-05-2026,0.449,30.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_007,12-04-2026,0.643,27.6,3.1,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_015,11-02-2026,0.762,18.0,8.6,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_025,08-03-2026,0.429,18.1,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_021,09-01-2026,0.22699999999999998,24.5,2.0,NA,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_002,12-02-2026,0.166,22.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_016,30-04-2026,0.595,19.0,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,19-01-2026,0.134,15.7,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,31-03-2026,0.5429999999999999,30.3,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,31-05-2026,0.728,15.9,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_008,13-03-2026,0.662,28.6,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,10-02-2026,0.17800000000000002,18.4,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_021,10-04-2026,0.489,26.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_006,16-04-2026,0.7090000000000001,24.2,1.5,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,18-01-2026,0.17600000000000002,30.9,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,03-02-2026,0.20199999999999999,31.6,1.5,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_023,13-03-2026,0.7959999999999999,26.9,2.6,Error,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,01-01-2026,0.092,16.8,7.6,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,18-03-2026,0.8270000000000001,23.1,0.0,Error,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_016,31-05-2026,0.68,29.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,18-04-2026,0.585,29.3,3.9,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_018,16-04-2026,0.6679999999999999,18.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_016,01-05-2026,0.562,16.0,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,18-03-2026,0.691,21.1,0.0,NA,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_001,29-05-2026,0.40700000000000003,30.1,0.0,NA,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_021,12-04-2026,0.532,20.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_009,06-03-2026,0.326,26.4,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,17-03-2026,0.32799999999999996,27.4,2.8,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_014,06-02-2026,0.7070000000000001,25.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,22-01-2026,0.364,31.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,04-05-2026,0.713,16.0,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,01-01-2026,0.124,16.3,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,02-05-2026,0.39399999999999996,31.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,07-05-2026,0.529,34.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,13-03-2026,0.677,30.7,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,21-04-2026,0.778,30.1,0.0,Error,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,28-04-2026,0.6579999999999999,22.3,0.0,Error,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_009,04-02-2026,0.187,31.4,2.3,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,02-05-2026,0.47600000000000003,26.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,25-01-2026,0.275,29.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_006,18-01-2026,0.09300000000000001,21.3,0.0,Error,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_014,14-02-2026,0.653,28.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,10-02-2026,0.22899999999999998,19.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,31-05-2026,0.55,25.8,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,05-04-2026,0.8029999999999999,21.8,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,16-05-2026,0.6459999999999999,30.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,13-01-2026,0.309,23.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_010,04-04-2026,0.851,31.3,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_008,03-04-2026,0.711,31.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_014,17-02-2026,0.677,17.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_009,13-02-2026,0.237,24.2,4.9,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,30-01-2026,0.335,32.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,12-04-2026,0.509,33.6,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_024,08-05-2026,0.622,33.4,3.8,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_023,01-04-2026,0.9079999999999999,29.1,0.6,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_014,12-02-2026,0.8,15.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,31-05-2026,0.42200000000000004,28.2,8.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,05-05-2026,0.49700000000000005,32.2,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_012,04-04-2026,0.725,29.0,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_023,07-02-2026,0.192,17.6,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_014,22-02-2026,0.758,18.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,29-03-2026,0.8140000000000001,19.8,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,11-01-2026,0.244,34.6,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,26-05-2026,0.573,22.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,15-01-2026,0.21100000000000002,17.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_011,26-03-2026,0.455,32.0,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_013,27-04-2026,0.396,21.9,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_015,05-05-2026,0.6709999999999999,34.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,18-05-2026,0.8059999999999999,15.7,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_019,15-02-2026,0.285,35.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,20-04-2026,0.755,29.6,5.2,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,10-01-2026,0.128,27.8,2.9,Error,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_012,24-03-2026,0.33,29.8,0.8,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,13-01-2026,0.198,20.5,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,19-03-2026,0.555,30.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,17-05-2026,0.8320000000000001,26.9,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,29-01-2026,0.184,28.9,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_009,08-02-2026,0.214,32.9,3.2,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,23-04-2026,0.5720000000000001,24.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_006,14-05-2026,0.713,25.9,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,06-05-2026,0.645,25.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_021,19-01-2026,0.243,16.3,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,04-01-2026,0.106,32.1,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,13-01-2026,0.21899999999999997,29.3,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,21-05-2026,0.406,33.2,2.8,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_025,20-03-2026,0.6990000000000001,24.0,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_015,09-02-2026,0.631,29.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_011,16-02-2026,0.157,25.3,7.3,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_016,26-04-2026,0.565,23.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_002,09-01-2026,0.149,24.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_022,27-05-2026,0.664,34.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,06-04-2026,0.47,29.3,4.3,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,27-03-2026,0.672,34.3,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_017,18-01-2026,0.282,23.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_016,15-02-2026,0.31,19.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,02-02-2026,0.08199999999999999,15.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,13-05-2026,0.662,16.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
